[2026-01-09 15:04:11] [PID:9202] [INFO] [Master] main.c:142 (main) - Starting Master Process (PID=9202)
[2026-01-09 15:04:13] [PID:9455] [INFO] [CommClient] Communication_Client.c:125 (main) - Connecting to 130.125.13.149:5050
[2026-01-09 15:04:29] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:29] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:29] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:29] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:29] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:29] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:29] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:30] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:30] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:30] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:30] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:30] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:30] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:30] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:30] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:30] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:30] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:30] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:30] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:30] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:30] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:30] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:30] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:31] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:31] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:31] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:31] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:31] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:31] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:31] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:31] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:31] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:31] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:31] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:31] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:31] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:31] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:31] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:31] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:32] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:32] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:32] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:32] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:32] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:32] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:32] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:32] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:32] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:32] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:32] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:32] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:32] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:32] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:32] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:32] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:33] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:33] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:33] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:33] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:33] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:33] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:33] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:33] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:33] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:33] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:33] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:33] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:33] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:33] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:33] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:33] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:34] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:34] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:34] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:34] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:34] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:34] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:34] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:34] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:34] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:34] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:34] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:34] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:34] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:34] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:34] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:34] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:35] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:35] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:35] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:35] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:35] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:35] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:35] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:35] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:35] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:35] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:35] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:35] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:35] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:35] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:35] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:36] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:36] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:36] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:36] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:36] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:36] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:36] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:36] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:36] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:36] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:36] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:36] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:36] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:36] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:36] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:36] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:37] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:37] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:37] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:37] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:37] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:37] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:37] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:37] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:37] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:37] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:37] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:37] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:37] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:37] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:37] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:37] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:38] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:38] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:38] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:38] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:38] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:38] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:38] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:38] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:38] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:38] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:38] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:38] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:38] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:38] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:38] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:38] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:38] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:39] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:39] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:39] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:39] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:39] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:39] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:39] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:39] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:39] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:39] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:39] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:39] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:39] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:39] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:39] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:39] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:40] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:40] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:40] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:40] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:40] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:40] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:40] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:40] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:40] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:40] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:40] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:40] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:40] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:40] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:41] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:41] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:41] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:41] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:41] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:41] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:41] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:41] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:41] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:41] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:41] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:41] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:41] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:41] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:41] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:41] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:42] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:42] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:42] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:42] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:42] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:42] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:42] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:42] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:42] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:42] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:42] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:42] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:42] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:42] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:42] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:43] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:43] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:43] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:43] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:43] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:43] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:43] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:43] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:43] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:43] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:43] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:43] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:43] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:43] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:43] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:43] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:44] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:44] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:44] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:44] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:44] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:44] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:44] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:44] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:44] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:44] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
[2026-01-09 15:04:44] [PID:9472] [INFO] [BlackBoard] BlackBoard.c:421 (main) - Received drone coordinates
